CustomerID,TotalSpend,NumOrders,AvgOrderValue,RecencyDays
13279.0,126.30000000000001,2,63.150000000000006,63
13280.0,814.86,3,271.62,121
13282.0,1047.8400000000001,6,174.64000000000001,17
13283.0,93.66,2,46.83,59
13284.0,196.15,2,98.075,322
13285.0,2709.12,4,677.28,22
13291.0,361.11,1,361.11,155
13292.0,578.9399999999999,2,289.46999999999997,38
13294.0,873.74,2,436.87,189
13295.0,197.95000000000002,2,98.97500000000001,359
13296.0,87.4,1,87.4,136
13297.0,2089.85,4,522.4625,7
13298.0,360.0,1,360.0,0
13299.0,142.5,1,142.5,267
13300.0,365.29,2,182.645,164
13301.0,618.09,4,154.5225,103
13302.0,63.75,1,63.75,154
13304.0,300.42,1,300.42,350
13305.0,2000.86,10,200.08599999999998,3
13307.0,15.0,1,15.0,119
13308.0,1367.6100000000001,4,341.90250000000003,22
13309.0,1456.79,5,291.358,6
13310.0,1083.63,6,180.60500000000002,8
13311.0,598.57,2,299.285,3
13313.0,1555.32,5,311.06399999999996,21
13314.0,578.66,4,144.665,1
13316.0,5815.49,5,1163.098,36
13317.0,2140.07,9,237.78555555555556,63
13318.0,640.76,3,213.58666666666667,0
13319.0,10664.34,36,296.2316666666667,4
13320.0,1491.7,6,248.61666666666667,69
13321.0,567.36,2,283.68,71
13322.0,199.48000000000002,1,199.48000000000002,16
13323.0,787.85,5,157.57,2
13324.0,7072.8,12,589.4,31
13325.0,675.3,1,675.3,81
13327.0,3617.57,9,401.95222222222225,38
13328.0,1308.48,1,1308.48,315
13329.0,740.4,4,185.1,31
13330.0,1140.93,3,380.31,92
13332.0,350.9,1,350.9,13
13334.0,3536.82,3,1178.94,81
13336.0,795.12,1,795.12,76
13338.0,431.82,3,143.94,153
13339.0,860.12,1,860.12,200
13340.0,10736.48,7,1533.782857142857,44
13341.0,775.85,1,775.85,260
13343.0,303.93,2,151.965,172
13344.0,2543.72,3,847.9066666666666,67
13345.0,377.6,2,188.8,276
13347.0,341.36,1,341.36,69
13348.0,233.76,1,233.76,63
13349.0,247.32,1,247.32,10
13350.0,910.72,3,303.5733333333333,15
13351.0,373.94,1,373.94,65
13352.0,389.28,2,194.64,7
13354.0,743.53,1,743.53,70
13355.0,674.7,1,674.7,121
13356.0,768.24,1,768.24,79
13357.0,609.95,1,609.95,256
13358.0,439.03,1,439.03,268
13359.0,431.26,2,215.63,58
13362.0,3085.4900000000002,5,617.0980000000001,2
13363.0,992.5,2,496.25,17
13364.0,0.0,2,0.0,66
13365.0,2191.22,3,730.4066666666666,8
13366.0,56.160000000000004,1,56.160000000000004,49
13368.0,623.4,2,311.7,256
13369.0,263.75,2,131.875,353
13370.0,721.32,2,360.66,365
13372.0,378.64,1,378.64,89
13373.0,3312.25,3,1104.0833333333333,60
13375.0,772.9,2,386.45,80
13376.0,1019.76,3,339.92,98
13379.0,572.56,3,190.85333333333332,25
13381.0,3626.81,7,518.1157142857143,20
13382.0,222.99,1,222.99,280
13384.0,4122.28,9,458.0311111111111,30
13385.0,534.57,1,534.57,329
13388.0,627.15,3,209.04999999999998,120
13389.0,797.96,3,265.9866666666667,10
13390.0,544.08,1,544.08,74
13391.0,59.8,1,59.8,203
13394.0,2312.8,10,231.28000000000003,1
13395.0,307.72,1,307.72,184
13396.0,1325.29,4,331.3225,21
13397.0,1539.18,6,256.53000000000003,72
13398.0,457.34,1,457.34,191
13402.0,621.23,2,310.615,126
13403.0,75.0,1,75.0,17
13404.0,252.49,2,126.245,0
13405.0,572.451,3,190.817,73
13408.0,27487.41,81,339.3507407407407,1
13410.0,988.91,7,141.27285714285713,8
13411.0,213.55,1,213.55,106
13414.0,1390.5,3,463.5,133
13416.0,712.5,2,356.25,43
13417.0,640.83,2,320.415,4
13418.0,5845.44,23,254.14956521739128,11
13419.0,221.06,1,221.06,63
13420.0,140.35,4,35.0875,134
13421.0,1848.98,3,616.3266666666667,39
13422.0,2601.55,2,1300.775,50
13425.0,1624.21,3,541.4033333333333,107
13426.0,3550.7000000000003,12,295.8916666666667,0
13427.0,582.6,3,194.20000000000002,18
13428.0,218.47,1,218.47,9
13429.0,1006.8,4,251.7,10
13430.0,648.6899999999999,4,162.17249999999999,18
13431.0,1269.1,2,634.55,66
13434.0,534.24,2,267.12,73
13435.0,3794.4900000000002,9,421.61,4
13436.0,196.89,1,196.89,1
13437.0,3408.06,7,486.86571428571426,13
13439.0,283.71,1,283.71,254
13441.0,296.64,1,296.64,91
13447.0,1104.23,4,276.0575,22
13448.0,3465.67,10,346.567,16
13449.0,291.88,1,291.88,23
13450.0,2043.7199999999998,6,340.61999999999995,26
13451.0,2916.45,6,486.075,25
13452.0,590.0,2,295.0,258
13453.0,356.97999999999996,2,178.48999999999998,165
13455.0,1007.35,4,251.8375,24
13456.0,1737.8200000000002,7,248.26000000000002,17
13458.0,9537.92,22,433.5418181818182,6
13460.0,183.44,2,91.72,28
13461.0,1445.0,3,481.6666666666667,38
13462.0,143.25,2,71.625,182
13464.0,674.68,1,674.68,57
13466.0,297.95,2,148.975,99
13467.0,1083.71,2,541.855,10
13468.0,5656.75,41,137.96951219512195,1
13470.0,165.0,2,82.5,98
13471.0,2531.58,4,632.895,0
13473.0,417.54,3,139.18,60
13474.0,229.59,1,229.59,235
13475.0,1431.78,4,357.945,190
13476.0,1092.77,4,273.1925,178
13477.0,1441.53,8,180.19125,37
13479.0,291.0,3,97.0,197
13481.0,1776.81,8,222.10125,45
13482.0,184.64,1,184.64,231
13483.0,140.34,1,140.34,65
13484.0,313.8,1,313.8,240
13485.0,454.24,1,454.24,232
13486.0,1122.41,3,374.1366666666667,77
13487.0,575.4,3,191.79999999999998,57
13488.0,8910.61,17,524.1535294117648,16
13489.0,449.52,4,112.38,104
13491.0,1215.82,10,121.582,51
13492.0,1269.84,3,423.28,135
13493.0,618.63,2,309.315,274
13494.0,316.26000000000005,1,316.26000000000005,311
13495.0,1990.1200000000001,6,331.68666666666667,7
13496.0,617.93,3,205.97666666666666,10
13497.0,321.05,3,107.01666666666667,282
13499.0,1146.96,7,163.85142857142858,17
13500.0,1136.77,4,284.1925,22
13501.0,1310.47,2,655.235,242
13502.0,292.0,3,97.33333333333333,16
13503.0,216.85,1,216.85,70
13504.0,295.93,1,295.93,63
13505.0,4282.88,8,535.36,67
13506.0,452.82,3,150.94,311
13507.0,2479.16,4,619.79,2
13508.0,110.97,1,110.97,243
13509.0,979.72,7,139.96,8
13510.0,1785.16,5,357.03200000000004,0
13512.0,251.21,1,251.21,260
13513.0,205.1,1,205.1,126
13514.0,152.20000000000002,1,152.20000000000002,73
13515.0,891.12,4,222.78,72
13516.0,1389.41,3,463.1366666666667,20
13517.0,2109.07,5,421.814,59
13518.0,659.4399999999999,1,659.4399999999999,85
13519.0,110.80000000000001,2,55.400000000000006,49
13520.0,3487.75,8,435.96875,58
13521.0,1093.65,3,364.55,0
13522.0,125.80000000000001,1,125.80000000000001,29
13523.0,3755.38,6,625.8966666666666,32
13524.0,680.1800000000001,5,136.036,40
13525.0,628.78,2,314.39,14
13527.0,2263.76,8,282.97,33
13529.0,307.76,2,153.88,78
13531.0,483.8,2,241.9,204
13532.0,210.31,1,210.31,33
13533.0,270.79,3,90.26333333333334,182
13534.0,5613.08,43,130.53674418604652,1
13536.0,3448.29,7,492.61285714285714,0
13538.0,1280.85,7,182.97857142857143,42
13539.0,605.84,4,151.46,85
13544.0,291.41,2,145.705,39
13546.0,626.99,3,208.99666666666667,11
13548.0,682.41,2,341.205,95
13549.0,916.12,8,114.515,25
13551.0,91.80000000000001,1,91.80000000000001,318
13552.0,3539.53,16,221.220625,65
13555.0,4149.28,4,1037.32,73
13557.0,584.06,2,292.03,27
13558.0,605.06,4,151.265,5
13560.0,174.37,1,174.37,6
13561.0,141.85999999999999,1,141.85999999999999,215
13562.0,1799.33,3,599.7766666666666,81
13563.0,777.53,2,388.765,83
13564.0,647.74,5,129.548,143
13565.0,240.22,2,120.11,18
13566.0,874.71,2,437.355,40
13568.0,192.85,1,192.85,172
13569.0,373.75,2,186.875,16
13570.0,239.49,1,239.49,242
13571.0,2092.32,12,174.36,12
13572.0,1384.25,1,1384.25,205
13573.0,294.4,2,147.2,49
13575.0,732.0699999999999,5,146.414,22
13576.0,6703.3,20,335.165,9
13577.0,1658.3,5,331.65999999999997,24
13579.0,467.04,2,233.52,14
13581.0,118.0,1,118.0,308
13583.0,781.03,1,781.03,155
13584.0,142.4,1,142.4,306
13587.0,347.0,3,115.66666666666667,31
13588.0,2445.12,13,188.08615384615385,15
13589.0,379.65,2,189.825,14
13590.0,1976.12,7,282.30285714285714,10
13591.0,1117.13,3,372.3766666666667,64
13592.0,247.95999999999998,4,61.989999999999995,35
13593.0,1990.28,6,331.7133333333333,107
13594.0,396.97,1,396.97,52
13596.0,697.04,2,348.52,5
13598.0,167.42000000000002,2,83.71000000000001,46
13599.0,5030.6,33,152.44242424242427,0
13600.0,219.52,1,219.52,311
13601.0,693.32,2,346.66,44
13602.0,428.89,1,428.89,64
13603.0,164.34,1,164.34,25
13606.0,280.53999999999996,3,93.51333333333332,28
13607.0,678.01,1,678.01,39
13610.0,1115.43,9,123.93666666666667,11
13611.0,1158.2,4,289.55,88
13614.0,1610.46,4,402.615,23
13615.0,399.99,2,199.995,312
13617.0,544.18,3,181.39333333333332,39
13618.0,177.34,1,177.34,173
13621.0,213.85,1,213.85,116
13623.0,672.44,7,96.06285714285715,30
13626.0,257.23,1,257.23,252
13627.0,1624.02,7,232.00285714285715,58
13629.0,7792.36,11,708.3963636363636,22
13630.0,1995.68,11,181.42545454545456,4
13631.0,3021.77,12,251.81416666666667,99
13632.0,2117.02,6,352.83666666666664,24
13634.0,1575.16,5,315.03200000000004,32
13635.0,1071.03,1,1071.03,67
13636.0,941.62,6,156.93666666666667,36
13637.0,810.5,3,270.1666666666667,51
13638.0,122.64,1,122.64,15
13639.0,1033.34,1,1033.34,73
13642.0,354.8,1,354.8,215
13643.0,519.44,3,173.14666666666668,30
13644.0,2597.52,5,519.504,8
13645.0,252.1,1,252.1,119
13647.0,1670.22,5,334.044,9
13649.0,346.6,2,173.3,256
13650.0,1809.34,7,258.47714285714284,16
13651.0,94.2,2,47.1,34
13652.0,1095.08,3,365.02666666666664,45
13654.0,2707.33,6,451.22166666666664,42
13655.0,932.97,2,466.485,113
13656.0,379.65,2,189.825,164
13657.0,382.14,2,191.07,10
13658.0,2421.47,7,345.9242857142857,9
13659.0,1550.85,3,516.9499999999999,196
13662.0,879.08,7,125.58285714285715,85
13663.0,189.47,1,189.47,178
13666.0,84.65,3,28.21666666666667,59
13667.0,305.02,1,305.02,148
13668.0,6216.07,29,214.34724137931033,2
13669.0,218.55,2,109.275,50
13670.0,349.7,1,349.7,74
13672.0,-71.46,6,-11.909999999999998,300
13673.0,396.92,2,198.46,18
13675.0,486.82000000000005,2,243.41000000000003,150
13678.0,232.6,1,232.6,151
13680.0,2202.31,5,440.462,0
13681.0,827.83,4,206.9575,17
13682.0,59.5,1,59.5,186
13684.0,64.23,2,32.115,285
13685.0,3119.44,7,445.63428571428574,2
13686.0,72.0,1,72.0,182
13689.0,910.0,1,910.0,62
13690.0,172.25,1,172.25,58
13692.0,1466.8700000000001,5,293.374,24
13693.0,-32.0,2,-16.0,324
13694.0,62653.1,60,1044.2183333333332,3
13695.0,2504.13,15,166.942,30
13697.0,151.29999999999998,1,151.29999999999998,38
13699.0,308.58000000000004,1,308.58000000000004,154
13700.0,2265.12,10,226.512,25
13703.0,99.5,1,99.5,317
13704.0,2295.31,10,229.531,4
13705.0,711.86,3,237.28666666666666,7
13706.0,330.79,1,330.79,302
13707.0,806.41,2,403.205,266
13708.0,296.88,1,296.88,270
13709.0,6249.110000000001,17,367.59470588235297,3
13710.0,180.48,1,180.48,31
13711.0,252.06,2,126.03,218
13712.0,228.84,1,228.84,246
13715.0,1053.94,8,131.7425,280
13716.0,138.28,1,138.28,268
13717.0,1432.26,7,204.60857142857142,31
13718.0,306.55,2,153.275,245
13719.0,1041.68,5,208.336,14
13720.0,799.9,4,199.975,116
13721.0,524.14,1,524.14,35
13722.0,2369.16,4,592.29,119
13723.0,199.85000000000002,1,199.85000000000002,216
13725.0,1809.81,11,164.52818181818182,49
13726.0,1079.6599999999999,2,539.8299999999999,38
13727.0,333.48,2,166.74,28
13728.0,1016.14,6,169.35666666666665,36
13730.0,752.6,2,376.3,135
13731.0,610.59,2,305.295,218
13732.0,491.86,1,491.86,27
13735.0,2766.18,8,345.7725,24
13736.0,724.0,3,241.33333333333334,4
13737.0,339.59999999999997,1,339.59999999999997,199
13739.0,216.9,1,216.9,17
13740.0,350.75,1,350.75,240
13741.0,666.33,4,166.5825,71
13742.0,3102.42,14,221.60142857142858,16
13743.0,1340.1499999999999,8,167.51874999999998,2
13744.0,1156.36,2,578.18,94
13745.0,291.54,2,145.77,150
13747.0,79.6,1,79.6,373
13748.0,948.25,5,189.65,95
13750.0,1647.26,5,329.452,53
13751.0,296.25,1,296.25,287
13752.0,1186.28,6,197.71333333333334,123
13753.0,741.26,1,741.26,287
13754.0,282.59999999999997,2,141.29999999999998,151
13755.0,2154.68,10,215.468,3
13756.0,5145.12,15,343.008,1
13758.0,3190.55,7,455.79285714285714,11
13759.0,659.4100000000001,2,329.70500000000004,32
13760.0,286.79,2,143.395,53
13761.0,1070.65,2,535.325,49
13762.0,3.552713678800501e-15,2,1.7763568394002505e-15,203
13763.0,1689.46,3,563.1533333333333,62
13764.0,1521.76,3,507.25333333333333,70
13767.0,16945.71,52,325.87903846153847,1
13769.0,2771.87,16,173.241875,1
13771.0,2631.7,5,526.3399999999999,63
13772.0,1132.13,3,377.3766666666667,33
13774.0,345.0,1,345.0,81
13777.0,25748.350000000002,41,628.008536585366,0
13778.0,178.7,1,178.7,102
13780.0,360.01,2,180.005,6
13781.0,127.84,1,127.84,250
13782.0,912.0,6,152.0,12
13784.0,2462.79,11,223.89,9
13786.0,230.39999999999998,1,230.39999999999998,366
13787.0,309.04,2,154.52,75
13790.0,348.8,1,348.8,3
13791.0,1047.68,3,349.2266666666667,42
13792.0,195.55,2,97.775,65
13798.0,36351.42,63,577.0066666666667,0
13799.0,688.86,2,344.43,116
13800.0,558.32,1,558.32,309
13801.0,324.8,1,324.8,66
13802.0,3906.27,6,651.045,137
13803.0,277.07,1,277.07,254
13804.0,2635.79,7,376.5414285714286,30
13805.0,924.6,2,462.3,51
13806.0,256.38,1,256.38,63
13807.0,112.6,1,112.6,366
13808.0,1747.66,5,349.53200000000004,5
13809.0,155.05,1,155.05,304
13810.0,899.51,4,224.8775,28
13811.0,591.75,4,147.9375,183
13812.0,539.0,3,179.66666666666666,41
13813.0,1353.41,5,270.682,39
13814.0,1562.12,3,520.7066666666666,55
13815.0,4014.91,5,802.982,21
13816.0,555.04,4,138.76,23
13817.0,382.98,2,191.49,28
13819.0,1140.35,3,380.1166666666666,301
13821.0,385.64,2,192.82,144
13822.0,632.0,2,316.0,5
13823.0,957.66,2,478.83,18
13824.0,1698.94,5,339.788,32
13826.0,174.65,2,87.325,157
13827.0,412.05,3,137.35,57
13828.0,209.49,1,209.49,21
13829.0,-102.0,1,-102.0,358
13831.0,2202.99,6,367.16499999999996,15
13832.0,40.949999999999996,2,20.474999999999998,17
13833.0,384.8,1,384.8,158
13835.0,834.57,4,208.6425,24
13837.0,271.24,2,135.62,211
13838.0,691.73,4,172.9325,5
13841.0,85.0,1,85.0,252
13842.0,3385.62,9,376.18,58
13844.0,361.62,1,361.62,10
13845.0,312.98,1,312.98,64
13846.0,847.61,4,211.9025,24
13848.0,1255.0,3,418.3333333333333,91
13849.0,1537.95,2,768.975,51
13850.0,1586.81,2,793.405,87
13851.0,2651.46,3,883.82,95
13853.0,1056.94,2,528.47,8
13854.0,8025.0199999999995,29,276.72482758620686,8
13856.0,363.4,5,72.67999999999999,168
13858.0,216.17,1,216.17,56
13859.0,201.16,1,201.16,325
13860.0,1240.0,6,206.66666666666666,0
13862.0,2187.31,10,218.731,17
13863.0,299.56,2,149.78,244
13865.0,501.56,4,125.39,57
13866.0,145.67000000000002,1,145.67000000000002,73
13867.0,1015.29,3,338.43,30
13868.0,3192.54,2,1596.27,6
13869.0,3104.95,4,776.2375,122
13870.0,2751.25,10,275.125,1
13871.0,6389.8,14,456.4142857142857,22
13873.0,381.7,4,95.425,119
13874.0,540.45,1,540.45,357
13875.0,1786.79,5,357.358,53
13876.0,122.7,1,122.7,63
13877.0,117.24,1,117.24,85
13878.0,1281.53,1,1281.53,54
13880.0,3219.77,13,247.67461538461538,20
13881.0,16989.52,22,772.2509090909091,3
13882.0,1131.28,6,188.54666666666665,2
13883.0,2538.75,9,282.0833333333333,0
13884.0,781.3000000000001,6,130.21666666666667,6
13885.0,506.8,2,253.4,188
13886.0,243.56,1,243.56,70
13887.0,349.55,1,349.55,203
13888.0,605.63,2,302.815,119
13889.0,416.90000000000003,1,416.90000000000003,92
13890.0,1860.8600000000001,14,132.91857142857143,0
13892.0,632.97,4,158.2425,26
13893.0,821.1,1,821.1,297
13894.0,535.97,5,107.194,21
13895.0,2588.12,5,517.624,20
13897.0,311.16,1,311.16,49
13898.0,155.93,1,155.93,325
13899.0,388.52,2,194.26,15
13900.0,740.95,3,246.98333333333335,182
13901.0,2867.2,5,573.4399999999999,71
13904.0,332.64,2,166.32,36
13908.0,2347.05,5,469.41,79
13911.0,2580.91,9,286.7677777777778,56
13914.0,613.95,3,204.65,3
13917.0,272.04,2,136.02,49
13918.0,1212.8400000000001,2,606.4200000000001,49
13919.0,350.15999999999997,3,116.71999999999998,52
13922.0,172.25,1,172.25,351
13923.0,351.13,1,351.13,53
13924.0,1682.08,11,152.91636363636363,1
13925.0,616.65,6,102.77499999999999,35
13926.0,223.85000000000002,1,223.85000000000002,22
13927.0,348.99,1,348.99,74
13928.0,464.57,4,116.1425,10
13929.0,802.85,3,267.6166666666667,168
13930.0,337.34,2,168.67,57
13931.0,1230.93,3,410.31,85
13932.0,307.4,1,307.4,294
13933.0,608.7900000000001,2,304.39500000000004,108
13934.0,922.1,1,922.1,263
13936.0,361.28,2,180.64,170
13937.0,158.85,1,158.85,168
13938.0,71.66,1,71.66,34
13939.0,556.75,4,139.1875,22
13940.0,839.14,4,209.785,16
13941.0,4912.41,7,701.7728571428571,21
13946.0,561.5699999999999,3,187.18999999999997,78
13947.0,90.6,1,90.6,64
13948.0,102.0,1,102.0,360
13949.0,2427.32,6,404.55333333333334,2
13950.0,728.56,5,145.712,10
13951.0,674.45,3,224.8166666666667,175
13952.0,3246.091,3,1082.0303333333334,210
13953.0,3515.68,7,502.23999999999995,6
13954.0,378.59,3,126.19666666666666,1
13955.0,322.96,2,161.48,153
13956.0,1026.42,5,205.28400000000002,4
13958.0,-102.45,1,-102.45,371
13959.0,598.2,3,199.4,78
13960.0,230.22,2,115.11,20
13962.0,169.55,2,84.775,21
13963.0,664.54,4,166.135,307
13967.0,80.7,1,80.7,145
13969.0,8986.69,20,449.33450000000005,6
13971.0,2702.2200000000003,11,245.65636363636366,8
13972.0,190.25,2,95.125,70
13973.0,264.7,1,264.7,286
13974.0,413.59000000000003,1,413.59000000000003,48
13975.0,2503.23,7,357.6042857142857,30
13976.0,357.98,1,357.98,206
13978.0,196.79000000000002,2,98.39500000000001,14
13979.0,869.87,1,869.87,72
13980.0,200.14,1,200.14,59
13982.0,1861.11,5,372.222,38
13983.0,2590.46,13,199.26615384615386,29
13984.0,488.03,6,81.33833333333332,26
13985.0,7024.53,16,439.033125,3
13986.0,320.46,1,320.46,16
13988.0,4098.8,9,455.4222222222222,19
13989.0,1266.08,2,633.04,65
13990.0,311.3,1,311.3,212
13991.0,850.63,7,121.51857142857143,11
13992.0,76.8,1,76.8,29
13993.0,3409.66,12,284.1383333333333,31
13994.0,2313.14,6,385.5233333333333,3
13995.0,1383.49,6,230.58166666666668,14
13999.0,3865.26,15,257.684,9
14000.0,633.71,2,316.855,205
14001.0,2030.3300000000002,4,507.58250000000004,45
14002.0,529.73,2,264.865,133
14004.0,4582.64,7,654.6628571428572,42
14005.0,2874.72,5,574.944,9
14006.0,962.19,3,320.73,115
14009.0,685.9300000000001,3,228.64333333333335,197
14012.0,328.8,1,328.8,277
14013.0,473.02,3,157.67333333333332,109
14014.0,505.18,1,505.18,76
14015.0,917.34,1,917.34,52
14016.0,4328.46,5,865.692,153
14019.0,1398.96,4,349.74,46
14020.0,642.8,2,321.4,16
14021.0,631.9,3,210.63333333333333,154
14022.0,440.0,1,440.0,224
14023.0,584.07,2,292.035,6
14024.0,327.7,2,163.85,121
14027.0,104.82,1,104.82,60
14029.0,467.66,2,233.83,62
14030.0,2360.09,8,295.01125,17
14031.0,14634.640000000001,23,636.2886956521739,6
14032.0,2929.84,18,162.7688888888889,1
14034.0,512.02,4,128.005,21
14035.0,1428.02,5,285.604,28
14036.0,626.65,1,626.65,284
14037.0,147.20000000000002,2,73.60000000000001,175
14038.0,1554.48,4,388.62,77
14039.0,152.2,1,152.2,32
14040.0,3542.19,15,236.14600000000002,40
14041.0,141.41,1,141.41,265
14044.0,652.82,4,163.205,26
14045.0,1659.75,4,414.9375,108
14046.0,154.99,1,154.99,283
14047.0,1290.01,7,184.28714285714287,8
14048.0,375.13,2,187.565,276
14049.0,5639.15,6,939.8583333333332,16
14050.0,746.36,2,373.18,31
14051.0,15477.34,26,595.2823076923077,0
14052.0,225.36,1,225.36,19
14053.0,260.25,2,130.125,123
14054.0,92.46,1,92.46,64
14055.0,725.6400000000001,1,725.6400000000001,105
14056.0,8124.4,29,280.151724137931,0
14057.0,6147.4,18,341.5222222222222,23
14059.0,183.6,1,183.6,266
14060.0,6135.38,20,306.769,4
14062.0,10464.85,12,872.0708333333333,9
14064.0,1188.32,7,169.76,28
14066.0,152.55,1,152.55,266
14067.0,374.7,2,187.35,63
14068.0,265.85,1,265.85,319
14071.0,1307.41,9,145.26777777777778,3
14073.0,139.54,2,69.77,20
14075.0,942.26,3,314.08666666666664,4
14076.0,122.47,1,122.47,128
14077.0,499.41999999999996,5,99.88399999999999,40
14078.0,1049.37,6,174.89499999999998,101
14079.0,375.1,1,375.1,124
14080.0,45.599999999999994,1,45.599999999999994,32
14081.0,904.67,4,226.1675,266
14082.0,182.25,1,182.25,364
14083.0,1018.43,9,113.15888888888888,3
14085.0,4435.79,19,233.46263157894737,1
14087.0,181.67,2,90.835,2
14088.0,50415.49,14,3601.1064285714283,9
14089.0,161.0,1,161.0,56
14090.0,76.32000000000001,1,76.32000000000001,324
14092.0,4063.1,17,239.00588235294117,7
14093.0,442.85,1,442.85,11
14096.0,57120.909999999996,34,1680.0267647058822,3
14098.0,147.35,1,147.35,36
14099.0,3092.9700000000003,12,257.7475,15
14100.0,194.9,1,194.9,137
14101.0,5976.79,6,996.1316666666667,73
14102.0,1314.73,8,164.34125,4
14104.0,216.20999999999998,2,108.10499999999999,154
14105.0,1260.33,2,630.165,84
14107.0,2688.48,8,336.06,51
14108.0,594.16,3,198.0533333333333,30
14109.0,80.2,2,40.1,22
14110.0,5669.65,13,436.12692307692305,3
14111.0,688.6,5,137.72,13
14112.0,2774.17,12,231.18083333333334,22
14113.0,1377.92,8,172.24,3
14114.0,386.53,2,193.265,273
14116.0,1382.74,5,276.548,19
14117.0,90.0,1,90.0,143
14119.0,-19.9,1,-19.9,353
14121.0,2740.3,6,456.7166666666667,3
14124.0,419.58000000000004,1,419.58000000000004,83
14125.0,2740.43,3,913.4766666666666,10
14126.0,643.6300000000001,4,160.90750000000003,7
14127.0,709.71,3,236.57000000000002,122
14128.0,637.5,2,318.75,60
14129.0,1123.8600000000001,5,224.77200000000002,1
14130.0,483.86,1,483.86,318
14132.0,3580.13,12,298.3441666666667,1
14133.0,590.3399999999999,5,118.06799999999998,129
14135.0,4690.31,15,312.68733333333336,1
14138.0,982.3800000000001,2,491.19000000000005,1
14139.0,415.82,1,415.82,45
14140.0,920.05,3,306.68333333333334,3
14141.0,879.0300000000001,6,146.50500000000002,2
14142.0,311.81,1,311.81,372
14143.0,115.8,1,115.8,133
14145.0,3148.2,5,629.64,46
14146.0,2949.57,6,491.595,8
14147.0,468.4,3,156.13333333333333,48
14148.0,157.2,1,157.2,233
14149.0,259.43,3,86.47666666666667,212
14150.0,658.64,2,329.32,35
14152.0,611.09,3,203.6966666666667,74
14154.0,1345.62,2,672.81,238
14155.0,118.75,1,118.75,265
14156.0,113384.14,66,1717.9415151515152,9
14157.0,400.43,3,133.47666666666666,19
14158.0,507.66,1,507.66,39
14159.0,4678.3,14,334.1642857142857,19
14161.0,1110.52,3,370.17333333333335,215
14162.0,289.36,2,144.68,173
14163.0,2445.91,4,611.4775,86
14164.0,1631.77,2,815.885,70
14165.0,122.53999999999999,1,122.53999999999999,275
14167.0,574.84,4,143.71,38
14171.0,363.79,1,363.79,97
14173.0,450.84,4,112.71,10
14174.0,134.46,1,134.46,32
14175.0,3108.06,7,444.00857142857143,50
14176.0,574.0,5,114.8,296
14177.0,554.46,5,110.89200000000001,84
14178.0,1620.93,7,231.5614285714286,8
14179.0,719.78,2,359.89,40
14180.0,4640.77,31,149.70225806451614,10
14184.0,452.89,1,452.89,66
14185.0,197.65,1,197.65,330
14188.0,2018.91,10,201.89100000000002,8
14189.0,4604.31,24,191.84625000000003,1
14191.0,4660.01,14,332.85785714285714,1
14193.0,853.39,2,426.695,67
14194.0,11216.75,32,350.5234375,4
14195.0,962.7,3,320.90000000000003,201
14196.0,335.52,1,335.52,106
14198.0,663.5,7,94.78571428571429,3
14199.0,185.39999999999998,1,185.39999999999998,217
14201.0,688.04,9,76.44888888888889,59
14204.0,161.03,1,161.03,1
14205.0,218.78,4,54.695,10
14206.0,308.26,2,154.13,238
14208.0,151.74,1,151.74,94
14209.0,2067.13,7,295.30428571428575,10
14210.0,1900.89,7,271.5557142857143,90
14211.0,2208.3,13,169.8692307692308,52
14212.0,1070.48,1,1070.48,89
14213.0,-1192.2,1,-1192.2,371
14214.0,1000.23,7,142.89000000000001,30
14215.0,1777.92,7,253.98857142857145,11
14216.0,1839.3,4,459.825,2
14217.0,1925.3600000000001,24,80.22333333333334,1
14218.0,169.48000000000002,1,169.48000000000002,42
14219.0,89.94,1,89.94,3
14220.0,632.4,2,316.2,246
14221.0,3427.85,10,342.78499999999997,41
14222.0,683.17,1,683.17,176
14223.0,975.23,4,243.8075,91
14224.0,1050.12,4,262.53,109
14226.0,2201.64,7,314.52,28
14227.0,3315.71,15,221.04733333333334,25
14229.0,1450.6,5,290.12,51
14231.0,822.0600000000001,5,164.412,178
14232.0,2043.93,8,255.49125,31
14233.0,1447.51,5,289.502,43
14234.0,775.46,4,193.865,21
14235.0,3093.86,6,515.6433333333333,9
14236.0,490.86,2,245.43,80
14237.0,161.0,1,161.0,372
14238.0,146.85,1,146.85,325
14239.0,2323.5,13,178.73076923076923,42
14240.0,890.34,2,445.17,29
14241.0,213.70000000000002,1,213.70000000000002,183
14242.0,280.55,2,140.275,234
14243.0,2535.88,14,181.1342857142857,8
14245.0,1677.48,5,335.496,175
14246.0,1474.06,3,491.3533333333333,110
14247.0,136.76999999999998,1,136.76999999999998,277
14248.0,302.58,1,302.58,317
14250.0,1904.05,3,634.6833333333333,6
14251.0,2879.7000000000003,5,575.94,1
14256.0,935.0600000000001,3,311.68666666666667,253
14257.0,3087.27,6,514.545,50
14258.0,12650.08,10,1265.008,8
14259.0,120.0,1,120.0,141
14261.0,1163.45,2,581.725,50
14262.0,2618.23,8,327.27875,7
14264.0,319.47,3,106.49000000000001,154
14265.0,530.18,2,265.09,108
14267.0,1279.09,7,182.72714285714284,150
14270.0,492.65000000000003,1,492.65000000000003,331
14271.0,112.32,1,112.32,225
14272.0,437.96,2,218.98,73
14273.0,559.97,4,139.9925,50
