CustomerID,TotalSpend,NumOrders,AvgOrderValue,RecencyDays,Cluster
13188.0,114.60000000000001,1,114.60000000000001,10,0
13189.0,260.68,2,130.34,18,0
13192.0,911.94,2,455.97,94,0
13193.0,117.88,1,117.88,60,0
13194.0,60.7,1,60.7,135,1
13196.0,1797.78,4,449.445,10,0
13198.0,3384.09,8,423.01125,9,0
13199.0,9803.96,39,251.3835897435897,3,0
13200.0,870.09,4,217.5225,18,0
13203.0,869.46,4,217.365,9,0
13207.0,250.26000000000002,2,125.13000000000001,14,0
13208.0,1205.9,7,172.27142857142857,58,0
13209.0,5820.16,11,529.1054545454546,29,0
13210.0,353.48,1,353.48,93,0
13211.0,1197.42,3,399.14000000000004,9,0
13212.0,780.58,4,195.145,8,0
13213.0,1518.43,6,253.0716666666667,56,0
13216.0,333.74,1,333.74,267,1
13217.0,133.62,5,26.724,121,0
13218.0,62.63999999999999,1,62.63999999999999,126,0
13220.0,819.2900000000001,4,204.82250000000002,77,0
13221.0,847.41,2,423.705,239,1
13223.0,163.20000000000002,2,81.60000000000001,199,1
13224.0,2150.85,3,716.9499999999999,59,0
13225.0,6083.04,8,760.38,2,0
13226.0,108.21000000000001,1,108.21000000000001,272,1
13227.0,257.7,1,257.7,201,1
13228.0,358.0,1,358.0,80,0
13229.0,160.95,1,160.95,225,1
13230.0,2763.41,15,184.22733333333332,3,0
13232.0,1357.6,7,193.94285714285712,12,0
13233.0,605.12,2,302.56,73,0
13235.0,101.17000000000007,2,50.585000000000036,211,1
13236.0,727.27,3,242.42333333333332,24,0
13238.0,680.83,5,136.166,10,0
13239.0,329.56,1,329.56,261,1
13240.0,663.65,4,165.9125,95,0
13242.0,270.40000000000003,3,90.13333333333334,111,0
13243.0,600.07,1,600.07,202,1
13244.0,121.74000000000001,1,121.74000000000001,92,0
13245.0,430.5,1,430.5,50,0
13246.0,1922.1,7,274.5857142857143,17,0
13247.0,501.12,4,125.28,17,0
13248.0,465.68,2,232.84,124,0
13249.0,711.41,3,237.13666666666666,91,0
13253.0,1030.4,2,515.2,156,1
13255.0,390.66,3,130.22,3,0
13256.0,0.0,1,0.0,13,0
13258.0,698.58,3,232.86,11,0
13259.0,292.32,1,292.32,61,0
13260.0,557.62,1,557.62,60,0
13261.0,944.1,2,472.05,268,1
13262.0,200.29,1,200.29,262,1
13263.0,7454.07,35,212.97342857142857,0,0
13265.0,2107.66,5,421.532,52,0
13266.0,3717.67,19,195.66684210526316,10,0
13267.0,4404.44,27,163.1274074074074,2,0
13268.0,3167.64,15,211.176,17,0
13269.0,5315.92,17,312.7011764705882,0,0
13270.0,590.0,1,590.0,365,1
13271.0,178.26,2,89.13,36,0
13272.0,276.56,2,138.28,30,0
13273.0,138.98,1,138.98,112,0
13276.0,590.9300000000001,2,295.46500000000003,63,0
13277.0,258.4,4,64.6,15,0
13278.0,542.73,1,542.73,40,0
13279.0,126.30000000000001,2,63.150000000000006,63,0
13280.0,814.86,3,271.62,121,0
13282.0,1047.8400000000001,6,174.64000000000001,17,0
13283.0,93.66,2,46.83,59,0
13284.0,196.15,2,98.075,322,1
13285.0,2709.12,4,677.28,22,0
13291.0,361.11,1,361.11,155,1
13292.0,578.9399999999999,2,289.46999999999997,38,0
13294.0,873.74,2,436.87,189,1
13295.0,197.95000000000002,2,98.97500000000001,359,1
13296.0,87.4,1,87.4,136,1
13297.0,2089.85,4,522.4625,7,0
13298.0,360.0,1,360.0,0,0
13299.0,142.5,1,142.5,267,1
13300.0,365.29,2,182.645,164,1
13301.0,618.09,4,154.5225,103,0
13302.0,63.75,1,63.75,154,1
13304.0,300.42,1,300.42,350,1
13305.0,2000.86,10,200.08599999999998,3,0
13307.0,15.0,1,15.0,119,0
13308.0,1367.6100000000001,4,341.90250000000003,22,0
13309.0,1456.79,5,291.358,6,0
13310.0,1083.63,6,180.60500000000002,8,0
13311.0,598.57,2,299.285,3,0
13313.0,1555.32,5,311.06399999999996,21,0
13314.0,578.66,4,144.665,1,0
13316.0,5815.49,5,1163.098,36,0
13317.0,2140.07,9,237.78555555555556,63,0
13318.0,640.76,3,213.58666666666667,0,0
13319.0,10664.34,36,296.2316666666667,4,0
13320.0,1491.7,6,248.61666666666667,69,0
13321.0,567.36,2,283.68,71,0
13322.0,199.48000000000002,1,199.48000000000002,16,0
13323.0,787.85,5,157.57,2,0
13324.0,7072.8,12,589.4,31,0
13325.0,675.3,1,675.3,81,0
13327.0,3617.57,9,401.95222222222225,38,0
13328.0,1308.48,1,1308.48,315,1
13329.0,740.4,4,185.1,31,0
13330.0,1140.93,3,380.31,92,0
13332.0,350.9,1,350.9,13,0
13334.0,3536.82,3,1178.94,81,0
13336.0,795.12,1,795.12,76,0
13338.0,431.82,3,143.94,153,1
13339.0,860.12,1,860.12,200,1
13340.0,10736.48,7,1533.782857142857,44,0
13341.0,775.85,1,775.85,260,1
13343.0,303.93,2,151.965,172,1
13344.0,2543.72,3,847.9066666666666,67,0
13345.0,377.6,2,188.8,276,1
13347.0,341.36,1,341.36,69,0
13348.0,233.76,1,233.76,63,0
13349.0,247.32,1,247.32,10,0
13350.0,910.72,3,303.5733333333333,15,0
13351.0,373.94,1,373.94,65,0
13352.0,389.28,2,194.64,7,0
13354.0,743.53,1,743.53,70,0
13355.0,674.7,1,674.7,121,0
13356.0,768.24,1,768.24,79,0
13357.0,609.95,1,609.95,256,1
13358.0,439.03,1,439.03,268,1
13359.0,431.26,2,215.63,58,0
13362.0,3085.4900000000002,5,617.0980000000001,2,0
13363.0,992.5,2,496.25,17,0
13364.0,0.0,2,0.0,66,0
13365.0,2191.22,3,730.4066666666666,8,0
13366.0,56.160000000000004,1,56.160000000000004,49,0
13368.0,623.4,2,311.7,256,1
13369.0,263.75,2,131.875,353,1
13370.0,721.32,2,360.66,365,1
13372.0,378.64,1,378.64,89,0
13373.0,3312.25,3,1104.0833333333333,60,0
13375.0,772.9,2,386.45,80,0
13376.0,1019.76,3,339.92,98,0
13379.0,572.56,3,190.85333333333332,25,0
13381.0,3626.81,7,518.1157142857143,20,0
13382.0,222.99,1,222.99,280,1
13384.0,4122.28,9,458.0311111111111,30,0
13385.0,534.57,1,534.57,329,1
13388.0,627.15,3,209.04999999999998,120,0
13389.0,797.96,3,265.9866666666667,10,0
13390.0,544.08,1,544.08,74,0
13391.0,59.8,1,59.8,203,1
13394.0,2312.8,10,231.28000000000003,1,0
13395.0,307.72,1,307.72,184,1
13396.0,1325.29,4,331.3225,21,0
13397.0,1539.18,6,256.53000000000003,72,0
13398.0,457.34,1,457.34,191,1
13402.0,621.23,2,310.615,126,0
13403.0,75.0,1,75.0,17,0
13404.0,252.49,2,126.245,0,0
13405.0,572.451,3,190.817,73,0
13408.0,27487.41,81,339.3507407407407,1,3
13410.0,988.91,7,141.27285714285713,8,0
13411.0,213.55,1,213.55,106,0
13414.0,1390.5,3,463.5,133,0
13416.0,712.5,2,356.25,43,0
13417.0,640.83,2,320.415,4,0
13418.0,5845.44,23,254.14956521739128,11,0
13419.0,221.06,1,221.06,63,0
13420.0,140.35,4,35.0875,134,1
13421.0,1848.98,3,616.3266666666667,39,0
13422.0,2601.55,2,1300.775,50,0
13425.0,1624.21,3,541.4033333333333,107,0
13426.0,3550.7000000000003,12,295.8916666666667,0,0
13427.0,582.6,3,194.20000000000002,18,0
13428.0,218.47,1,218.47,9,0
13429.0,1006.8,4,251.7,10,0
13430.0,648.6899999999999,4,162.17249999999999,18,0
13431.0,1269.1,2,634.55,66,0
13434.0,534.24,2,267.12,73,0
13435.0,3794.4900000000002,9,421.61,4,0
13436.0,196.89,1,196.89,1,0
13437.0,3408.06,7,486.86571428571426,13,0
13439.0,283.71,1,283.71,254,1
13441.0,296.64,1,296.64,91,0
13447.0,1104.23,4,276.0575,22,0
13448.0,3465.67,10,346.567,16,0
13449.0,291.88,1,291.88,23,0
13450.0,2043.7199999999998,6,340.61999999999995,26,0
13451.0,2916.45,6,486.075,25,0
13452.0,590.0,2,295.0,258,1
13453.0,356.97999999999996,2,178.48999999999998,165,1
13455.0,1007.35,4,251.8375,24,0
13456.0,1737.8200000000002,7,248.26000000000002,17,0
13458.0,9537.92,22,433.5418181818182,6,0
13460.0,183.44,2,91.72,28,0
13461.0,1445.0,3,481.6666666666667,38,0
13462.0,143.25,2,71.625,182,1
13464.0,674.68,1,674.68,57,0
13466.0,297.95,2,148.975,99,0
13467.0,1083.71,2,541.855,10,0
13468.0,5656.75,41,137.96951219512195,1,0
13470.0,165.0,2,82.5,98,0
13471.0,2531.58,4,632.895,0,0
13473.0,417.54,3,139.18,60,0
13474.0,229.59,1,229.59,235,1
13475.0,1431.78,4,357.945,190,1
13476.0,1092.77,4,273.1925,178,1
13477.0,1441.53,8,180.19125,37,0
13479.0,291.0,3,97.0,197,1
13481.0,1776.81,8,222.10125,45,0
13482.0,184.64,1,184.64,231,1
13483.0,140.34,1,140.34,65,0
13484.0,313.8,1,313.8,240,1
13485.0,454.24,1,454.24,232,1
13486.0,1122.41,3,374.1366666666667,77,0
13487.0,575.4,3,191.79999999999998,57,0
13488.0,8910.61,17,524.1535294117648,16,0
13489.0,449.52,4,112.38,104,0
13491.0,1215.82,10,121.582,51,0
13492.0,1269.84,3,423.28,135,0
13493.0,618.63,2,309.315,274,1
13494.0,316.26000000000005,1,316.26000000000005,311,1
13495.0,1990.1200000000001,6,331.68666666666667,7,0
13496.0,617.93,3,205.97666666666666,10,0
13497.0,321.05,3,107.01666666666667,282,1
13499.0,1146.96,7,163.85142857142858,17,0
13500.0,1136.77,4,284.1925,22,0
13501.0,1310.47,2,655.235,242,1
13502.0,292.0,3,97.33333333333333,16,0
13503.0,216.85,1,216.85,70,0
13504.0,295.93,1,295.93,63,0
13505.0,4282.88,8,535.36,67,0
13506.0,452.82,3,150.94,311,1
13507.0,2479.16,4,619.79,2,0
13508.0,110.97,1,110.97,243,1
13509.0,979.72,7,139.96,8,0
13510.0,1785.16,5,357.03200000000004,0,0
13512.0,251.21,1,251.21,260,1
13513.0,205.1,1,205.1,126,0
13514.0,152.20000000000002,1,152.20000000000002,73,0
13515.0,891.12,4,222.78,72,0
13516.0,1389.41,3,463.1366666666667,20,0
13517.0,2109.07,5,421.814,59,0
13518.0,659.4399999999999,1,659.4399999999999,85,0
13519.0,110.80000000000001,2,55.400000000000006,49,0
13520.0,3487.75,8,435.96875,58,0
13521.0,1093.65,3,364.55,0,0
13522.0,125.80000000000001,1,125.80000000000001,29,0
13523.0,3755.38,6,625.8966666666666,32,0
13524.0,680.1800000000001,5,136.036,40,0
13525.0,628.78,2,314.39,14,0
13527.0,2263.76,8,282.97,33,0
13529.0,307.76,2,153.88,78,0
13531.0,483.8,2,241.9,204,1
13532.0,210.31,1,210.31,33,0
13533.0,270.79,3,90.26333333333334,182,1
13534.0,5613.08,43,130.53674418604652,1,0
13536.0,3448.29,7,492.61285714285714,0,0
13538.0,1280.85,7,182.97857142857143,42,0
13539.0,605.84,4,151.46,85,0
13544.0,291.41,2,145.705,39,0
13546.0,626.99,3,208.99666666666667,11,0
13548.0,682.41,2,341.205,95,0
13549.0,916.12,8,114.515,25,0
13551.0,91.80000000000001,1,91.80000000000001,318,1
13552.0,3539.53,16,221.220625,65,0
13555.0,4149.28,4,1037.32,73,0
13557.0,584.06,2,292.03,27,0
13558.0,605.06,4,151.265,5,0
13560.0,174.37,1,174.37,6,0
13561.0,141.85999999999999,1,141.85999999999999,215,1
13562.0,1799.33,3,599.7766666666666,81,0
13563.0,777.53,2,388.765,83,0
13564.0,647.74,5,129.548,143,1
13565.0,240.22,2,120.11,18,0
13566.0,874.71,2,437.355,40,0
13568.0,192.85,1,192.85,172,1
13569.0,373.75,2,186.875,16,0
13570.0,239.49,1,239.49,242,1
13571.0,2092.32,12,174.36,12,0
13572.0,1384.25,1,1384.25,205,1
13573.0,294.4,2,147.2,49,0
13575.0,732.0699999999999,5,146.414,22,0
13576.0,6703.3,20,335.165,9,0
13577.0,1658.3,5,331.65999999999997,24,0
13579.0,467.04,2,233.52,14,0
13581.0,118.0,1,118.0,308,1
13583.0,781.03,1,781.03,155,0
13584.0,142.4,1,142.4,306,1
13587.0,347.0,3,115.66666666666667,31,0
13588.0,2445.12,13,188.08615384615385,15,0
13589.0,379.65,2,189.825,14,0
13590.0,1976.12,7,282.30285714285714,10,0
13591.0,1117.13,3,372.3766666666667,64,0
13592.0,247.95999999999998,4,61.989999999999995,35,0
13593.0,1990.28,6,331.7133333333333,107,0
13594.0,396.97,1,396.97,52,0
13596.0,697.04,2,348.52,5,0
13598.0,167.42000000000002,2,83.71000000000001,46,0
13599.0,5030.6,33,152.44242424242427,0,0
13600.0,219.52,1,219.52,311,1
13601.0,693.32,2,346.66,44,0
13602.0,428.89,1,428.89,64,0
13603.0,164.34,1,164.34,25,0
13606.0,280.53999999999996,3,93.51333333333332,28,0
13607.0,678.01,1,678.01,39,0
13610.0,1115.43,9,123.93666666666667,11,0
13611.0,1158.2,4,289.55,88,0
13614.0,1610.46,4,402.615,23,0
13615.0,399.99,2,199.995,312,1
13617.0,544.18,3,181.39333333333332,39,0
13618.0,177.34,1,177.34,173,1
13621.0,213.85,1,213.85,116,0
13623.0,672.44,7,96.06285714285715,30,0
13626.0,257.23,1,257.23,252,1
13627.0,1624.02,7,232.00285714285715,58,0
13629.0,7792.36,11,708.3963636363636,22,0
13630.0,1995.68,11,181.42545454545456,4,0
13631.0,3021.77,12,251.81416666666667,99,0
13632.0,2117.02,6,352.83666666666664,24,0
13634.0,1575.16,5,315.03200000000004,32,0
13635.0,1071.03,1,1071.03,67,0
13636.0,941.62,6,156.93666666666667,36,0
13637.0,810.5,3,270.1666666666667,51,0
13638.0,122.64,1,122.64,15,0
13639.0,1033.34,1,1033.34,73,0
13642.0,354.8,1,354.8,215,1
13643.0,519.44,3,173.14666666666668,30,0
13644.0,2597.52,5,519.504,8,0
13645.0,252.1,1,252.1,119,0
13647.0,1670.22,5,334.044,9,0
13649.0,346.6,2,173.3,256,1
13650.0,1809.34,7,258.47714285714284,16,0
13651.0,94.2,2,47.1,34,0
13652.0,1095.08,3,365.02666666666664,45,0
13654.0,2707.33,6,451.22166666666664,42,0
13655.0,932.97,2,466.485,113,0
13656.0,379.65,2,189.825,164,1
13657.0,382.14,2,191.07,10,0
13658.0,2421.47,7,345.9242857142857,9,0
13659.0,1550.85,3,516.9499999999999,196,1
13662.0,879.08,7,125.58285714285715,85,0
13663.0,189.47,1,189.47,178,1
13666.0,84.65,3,28.21666666666667,59,0
13667.0,305.02,1,305.02,148,1
13668.0,6216.07,29,214.34724137931033,2,0
13669.0,218.55,2,109.275,50,0
13670.0,349.7,1,349.7,74,0
13672.0,-71.46,6,-11.909999999999998,300,1
13673.0,396.92,2,198.46,18,0
13675.0,486.82000000000005,2,243.41000000000003,150,1
13678.0,232.6,1,232.6,151,1
13680.0,2202.31,5,440.462,0,0
13681.0,827.83,4,206.9575,17,0
13682.0,59.5,1,59.5,186,1
13684.0,64.23,2,32.115,285,1
13685.0,3119.44,7,445.63428571428574,2,0
13686.0,72.0,1,72.0,182,1
13689.0,910.0,1,910.0,62,0
13690.0,172.25,1,172.25,58,0
13692.0,1466.8700000000001,5,293.374,24,0
13693.0,-32.0,2,-16.0,324,1
13694.0,62653.1,60,1044.2183333333332,3,3
13695.0,2504.13,15,166.942,30,0
13697.0,151.29999999999998,1,151.29999999999998,38,0
13699.0,308.58000000000004,1,308.58000000000004,154,1
13700.0,2265.12,10,226.512,25,0
13703.0,99.5,1,99.5,317,1
13704.0,2295.31,10,229.531,4,0
13705.0,711.86,3,237.28666666666666,7,0
13706.0,330.79,1,330.79,302,1
13707.0,806.41,2,403.205,266,1
13708.0,296.88,1,296.88,270,1
13709.0,6249.110000000001,17,367.59470588235297,3,0
13710.0,180.48,1,180.48,31,0
13711.0,252.06,2,126.03,218,1
13712.0,228.84,1,228.84,246,1
13715.0,1053.94,8,131.7425,280,1
13716.0,138.28,1,138.28,268,1
13717.0,1432.26,7,204.60857142857142,31,0
13718.0,306.55,2,153.275,245,1
13719.0,1041.68,5,208.336,14,0
13720.0,799.9,4,199.975,116,0
13721.0,524.14,1,524.14,35,0
13722.0,2369.16,4,592.29,119,0
13723.0,199.85000000000002,1,199.85000000000002,216,1
13725.0,1809.81,11,164.52818181818182,49,0
13726.0,1079.6599999999999,2,539.8299999999999,38,0
13727.0,333.48,2,166.74,28,0
13728.0,1016.14,6,169.35666666666665,36,0
13730.0,752.6,2,376.3,135,0
13731.0,610.59,2,305.295,218,1
13732.0,491.86,1,491.86,27,0
13735.0,2766.18,8,345.7725,24,0
13736.0,724.0,3,241.33333333333334,4,0
13737.0,339.59999999999997,1,339.59999999999997,199,1
13739.0,216.9,1,216.9,17,0
13740.0,350.75,1,350.75,240,1
13741.0,666.33,4,166.5825,71,0
13742.0,3102.42,14,221.60142857142858,16,0
13743.0,1340.1499999999999,8,167.51874999999998,2,0
13744.0,1156.36,2,578.18,94,0
13745.0,291.54,2,145.77,150,1
13747.0,79.6,1,79.6,373,1
13748.0,948.25,5,189.65,95,0
13750.0,1647.26,5,329.452,53,0
13751.0,296.25,1,296.25,287,1
13752.0,1186.28,6,197.71333333333334,123,0
13753.0,741.26,1,741.26,287,1
13754.0,282.59999999999997,2,141.29999999999998,151,1
13755.0,2154.68,10,215.468,3,0
13756.0,5145.12,15,343.008,1,0
13758.0,3190.55,7,455.79285714285714,11,0
13759.0,659.4100000000001,2,329.70500000000004,32,0
13760.0,286.79,2,143.395,53,0
13761.0,1070.65,2,535.325,49,0
13762.0,3.552713678800501e-15,2,1.7763568394002505e-15,203,1
13763.0,1689.46,3,563.1533333333333,62,0
13764.0,1521.76,3,507.25333333333333,70,0
13767.0,16945.71,52,325.87903846153847,1,3
13769.0,2771.87,16,173.241875,1,0
13771.0,2631.7,5,526.3399999999999,63,0
13772.0,1132.13,3,377.3766666666667,33,0
13774.0,345.0,1,345.0,81,0
13777.0,25748.350000000002,41,628.008536585366,0,3
13778.0,178.7,1,178.7,102,0
13780.0,360.01,2,180.005,6,0
13781.0,127.84,1,127.84,250,1
13782.0,912.0,6,152.0,12,0
13784.0,2462.79,11,223.89,9,0
13786.0,230.39999999999998,1,230.39999999999998,366,1
13787.0,309.04,2,154.52,75,0
13790.0,348.8,1,348.8,3,0
13791.0,1047.68,3,349.2266666666667,42,0
13792.0,195.55,2,97.775,65,0
13798.0,36351.42,63,577.0066666666667,0,3
13799.0,688.86,2,344.43,116,0
13800.0,558.32,1,558.32,309,1
13801.0,324.8,1,324.8,66,0
13802.0,3906.27,6,651.045,137,0
13803.0,277.07,1,277.07,254,1
13804.0,2635.79,7,376.5414285714286,30,0
13805.0,924.6,2,462.3,51,0
13806.0,256.38,1,256.38,63,0
13807.0,112.6,1,112.6,366,1
13808.0,1747.66,5,349.53200000000004,5,0
13809.0,155.05,1,155.05,304,1
13810.0,899.51,4,224.8775,28,0
13811.0,591.75,4,147.9375,183,1
13812.0,539.0,3,179.66666666666666,41,0
13813.0,1353.41,5,270.682,39,0
13814.0,1562.12,3,520.7066666666666,55,0
13815.0,4014.91,5,802.982,21,0
13816.0,555.04,4,138.76,23,0
13817.0,382.98,2,191.49,28,0
13819.0,1140.35,3,380.1166666666666,301,1
13821.0,385.64,2,192.82,144,1
13822.0,632.0,2,316.0,5,0
13823.0,957.66,2,478.83,18,0
13824.0,1698.94,5,339.788,32,0
13826.0,174.65,2,87.325,157,1
13827.0,412.05,3,137.35,57,0
13828.0,209.49,1,209.49,21,0
13829.0,-102.0,1,-102.0,358,1
13831.0,2202.99,6,367.16499999999996,15,0
13832.0,40.949999999999996,2,20.474999999999998,17,0
13833.0,384.8,1,384.8,158,1
13835.0,834.57,4,208.6425,24,0
13837.0,271.24,2,135.62,211,1
13838.0,691.73,4,172.9325,5,0
13841.0,85.0,1,85.0,252,1
13842.0,3385.62,9,376.18,58,0
13844.0,361.62,1,361.62,10,0
13845.0,312.98,1,312.98,64,0
13846.0,847.61,4,211.9025,24,0
13848.0,1255.0,3,418.3333333333333,91,0
13849.0,1537.95,2,768.975,51,0
13850.0,1586.81,2,793.405,87,0
13851.0,2651.46,3,883.82,95,0
13853.0,1056.94,2,528.47,8,0
13854.0,8025.0199999999995,29,276.72482758620686,8,0
13856.0,363.4,5,72.67999999999999,168,1
13858.0,216.17,1,216.17,56,0
13859.0,201.16,1,201.16,325,1
13860.0,1240.0,6,206.66666666666666,0,0
13862.0,2187.31,10,218.731,17,0
13863.0,299.56,2,149.78,244,1
13865.0,501.56,4,125.39,57,0
13866.0,145.67000000000002,1,145.67000000000002,73,0
13867.0,1015.29,3,338.43,30,0
13868.0,3192.54,2,1596.27,6,0
13869.0,3104.95,4,776.2375,122,0
13870.0,2751.25,10,275.125,1,0
13871.0,6389.8,14,456.4142857142857,22,0
13873.0,381.7,4,95.425,119,0
13874.0,540.45,1,540.45,357,1
13875.0,1786.79,5,357.358,53,0
13876.0,122.7,1,122.7,63,0
13877.0,117.24,1,117.24,85,0
13878.0,1281.53,1,1281.53,54,0
13880.0,3219.77,13,247.67461538461538,20,0
13881.0,16989.52,22,772.2509090909091,3,0
13882.0,1131.28,6,188.54666666666665,2,0
13883.0,2538.75,9,282.0833333333333,0,0
13884.0,781.3000000000001,6,130.21666666666667,6,0
13885.0,506.8,2,253.4,188,1
13886.0,243.56,1,243.56,70,0
13887.0,349.55,1,349.55,203,1
13888.0,605.63,2,302.815,119,0
13889.0,416.90000000000003,1,416.90000000000003,92,0
13890.0,1860.8600000000001,14,132.91857142857143,0,0
13892.0,632.97,4,158.2425,26,0
13893.0,821.1,1,821.1,297,1
13894.0,535.97,5,107.194,21,0
13895.0,2588.12,5,517.624,20,0
13897.0,311.16,1,311.16,49,0
13898.0,155.93,1,155.93,325,1
13899.0,388.52,2,194.26,15,0
13900.0,740.95,3,246.98333333333335,182,1
13901.0,2867.2,5,573.4399999999999,71,0
13904.0,332.64,2,166.32,36,0
13908.0,2347.05,5,469.41,79,0
13911.0,2580.91,9,286.7677777777778,56,0
13914.0,613.95,3,204.65,3,0
13917.0,272.04,2,136.02,49,0
13918.0,1212.8400000000001,2,606.4200000000001,49,0
13919.0,350.15999999999997,3,116.71999999999998,52,0
13922.0,172.25,1,172.25,351,1
13923.0,351.13,1,351.13,53,0
13924.0,1682.08,11,152.91636363636363,1,0
13925.0,616.65,6,102.77499999999999,35,0
13926.0,223.85000000000002,1,223.85000000000002,22,0
13927.0,348.99,1,348.99,74,0
13928.0,464.57,4,116.1425,10,0
13929.0,802.85,3,267.6166666666667,168,1
13930.0,337.34,2,168.67,57,0
13931.0,1230.93,3,410.31,85,0
13932.0,307.4,1,307.4,294,1
13933.0,608.7900000000001,2,304.39500000000004,108,0
13934.0,922.1,1,922.1,263,1
13936.0,361.28,2,180.64,170,1
13937.0,158.85,1,158.85,168,1
13938.0,71.66,1,71.66,34,0
13939.0,556.75,4,139.1875,22,0
13940.0,839.14,4,209.785,16,0
13941.0,4912.41,7,701.7728571428571,21,0
13946.0,561.5699999999999,3,187.18999999999997,78,0
13947.0,90.6,1,90.6,64,0
13948.0,102.0,1,102.0,360,1
13949.0,2427.32,6,404.55333333333334,2,0
13950.0,728.56,5,145.712,10,0
13951.0,674.45,3,224.8166666666667,175,1
13952.0,3246.091,3,1082.0303333333334,210,1
13953.0,3515.68,7,502.23999999999995,6,0
13954.0,378.59,3,126.19666666666666,1,0
13955.0,322.96,2,161.48,153,1
13956.0,1026.42,5,205.28400000000002,4,0
13958.0,-102.45,1,-102.45,371,1
13959.0,598.2,3,199.4,78,0
13960.0,230.22,2,115.11,20,0
13962.0,169.55,2,84.775,21,0
13963.0,664.54,4,166.135,307,1
13967.0,80.7,1,80.7,145,1
13969.0,8986.69,20,449.33450000000005,6,0
13971.0,2702.2200000000003,11,245.65636363636366,8,0
13972.0,190.25,2,95.125,70,0
13973.0,264.7,1,264.7,286,1
13974.0,413.59000000000003,1,413.59000000000003,48,0
13975.0,2503.23,7,357.6042857142857,30,0
13976.0,357.98,1,357.98,206,1
13978.0,196.79000000000002,2,98.39500000000001,14,0
13979.0,869.87,1,869.87,72,0
13980.0,200.14,1,200.14,59,0
13982.0,1861.11,5,372.222,38,0
13983.0,2590.46,13,199.26615384615386,29,0
13984.0,488.03,6,81.33833333333332,26,0
13985.0,7024.53,16,439.033125,3,0
13986.0,320.46,1,320.46,16,0
13988.0,4098.8,9,455.4222222222222,19,0
13989.0,1266.08,2,633.04,65,0
13990.0,311.3,1,311.3,212,1
13991.0,850.63,7,121.51857142857143,11,0
13992.0,76.8,1,76.8,29,0
13993.0,3409.66,12,284.1383333333333,31,0
13994.0,2313.14,6,385.5233333333333,3,0
13995.0,1383.49,6,230.58166666666668,14,0
13999.0,3865.26,15,257.684,9,0
14000.0,633.71,2,316.855,205,1
14001.0,2030.3300000000002,4,507.58250000000004,45,0
14002.0,529.73,2,264.865,133,0
14004.0,4582.64,7,654.6628571428572,42,0
14005.0,2874.72,5,574.944,9,0
14006.0,962.19,3,320.73,115,0
14009.0,685.9300000000001,3,228.64333333333335,197,1
14012.0,328.8,1,328.8,277,1
14013.0,473.02,3,157.67333333333332,109,0
14014.0,505.18,1,505.18,76,0
14015.0,917.34,1,917.34,52,0
14016.0,4328.46,5,865.692,153,0
14019.0,1398.96,4,349.74,46,0
14020.0,642.8,2,321.4,16,0
14021.0,631.9,3,210.63333333333333,154,1
14022.0,440.0,1,440.0,224,1
14023.0,584.07,2,292.035,6,0
14024.0,327.7,2,163.85,121,0
14027.0,104.82,1,104.82,60,0
14029.0,467.66,2,233.83,62,0
14030.0,2360.09,8,295.01125,17,0
14031.0,14634.640000000001,23,636.2886956521739,6,0
14032.0,2929.84,18,162.7688888888889,1,0
14034.0,512.02,4,128.005,21,0
14035.0,1428.02,5,285.604,28,0
14036.0,626.65,1,626.65,284,1
14037.0,147.20000000000002,2,73.60000000000001,175,1
14038.0,1554.48,4,388.62,77,0
14039.0,152.2,1,152.2,32,0
14040.0,3542.19,15,236.14600000000002,40,0
14041.0,141.41,1,141.41,265,1
14044.0,652.82,4,163.205,26,0
14045.0,1659.75,4,414.9375,108,0
14046.0,154.99,1,154.99,283,1
14047.0,1290.01,7,184.28714285714287,8,0
14048.0,375.13,2,187.565,276,1
14049.0,5639.15,6,939.8583333333332,16,0
14050.0,746.36,2,373.18,31,0
14051.0,15477.34,26,595.2823076923077,0,0
14052.0,225.36,1,225.36,19,0
14053.0,260.25,2,130.125,123,0
14054.0,92.46,1,92.46,64,0
14055.0,725.6400000000001,1,725.6400000000001,105,0
14056.0,8124.4,29,280.151724137931,0,0
14057.0,6147.4,18,341.5222222222222,23,0
14059.0,183.6,1,183.6,266,1
14060.0,6135.38,20,306.769,4,0
14062.0,10464.85,12,872.0708333333333,9,0
14064.0,1188.32,7,169.76,28,0
14066.0,152.55,1,152.55,266,1
14067.0,374.7,2,187.35,63,0
14068.0,265.85,1,265.85,319,1
14071.0,1307.41,9,145.26777777777778,3,0
14073.0,139.54,2,69.77,20,0
14075.0,942.26,3,314.08666666666664,4,0
14076.0,122.47,1,122.47,128,0
14077.0,499.41999999999996,5,99.88399999999999,40,0
14078.0,1049.37,6,174.89499999999998,101,0
14079.0,375.1,1,375.1,124,0
14080.0,45.599999999999994,1,45.599999999999994,32,0
14081.0,904.67,4,226.1675,266,1
14082.0,182.25,1,182.25,364,1
14083.0,1018.43,9,113.15888888888888,3,0
14085.0,4435.79,19,233.46263157894737,1,0
14087.0,181.67,2,90.835,2,0
14088.0,50415.49,14,3601.1064285714283,9,3
14089.0,161.0,1,161.0,56,0
14090.0,76.32000000000001,1,76.32000000000001,324,1
14092.0,4063.1,17,239.00588235294117,7,0
14093.0,442.85,1,442.85,11,0
