CustomerID,TotalSpend,NumOrders,AvgOrderValue,RecencyDays,Cluster,RFM_Label,CLV,Churn_Risk
13854.0,8025.02,29,276.72482758620686,8,0,"High Value, Frequent, Recent",8025.019999999999,False
13856.0,363.4,5,72.67999999999999,168,1,Other,363.4,True
13858.0,216.17,1,216.17,56,0,Other,216.17,False
13859.0,201.16,1,201.16,325,1,Other,201.16,True
13860.0,1240.0,6,206.66666666666663,0,0,Other,1239.9999999999998,False
13862.0,2187.31,10,218.731,17,0,Other,2187.31,False
13863.0,299.56,2,149.78,244,1,Other,299.56,True
13865.0,501.56,4,125.39,57,0,Other,501.56,False
13866.0,145.67000000000002,1,145.67000000000002,73,0,Other,145.67000000000002,False
13867.0,1015.29,3,338.43,30,0,Other,1015.29,False
13868.0,3192.54,2,1596.27,6,0,Other,3192.54,False
13869.0,3104.95,4,776.2375,122,0,Other,3104.95,False
13870.0,2751.25,10,275.125,1,0,"High Value, Frequent, Recent",2751.25,False
13871.0,6389.8,14,456.4142857142857,22,0,Other,6389.8,False
13873.0,381.7,4,95.425,119,0,Other,381.7,False
13874.0,540.45,1,540.45,357,1,Other,540.45,True
13875.0,1786.79,5,357.358,53,0,Other,1786.79,False
13876.0,122.7,1,122.7,63,0,Other,122.7,False
13877.0,117.24,1,117.24,85,0,Other,117.24,False
13878.0,1281.53,1,1281.53,54,0,Other,1281.53,False
13880.0,3219.77,13,247.67461538461535,20,0,Other,3219.7699999999995,False
13881.0,16989.52,22,772.2509090909091,3,0,"High Value, Frequent, Recent",16989.52,False
13882.0,1131.28,6,188.54666666666665,2,0,Other,1131.28,False
13883.0,2538.75,9,282.0833333333333,0,0,"High Value, Frequent, Recent",2538.75,False
13884.0,781.3000000000001,6,130.21666666666667,6,0,Other,781.3,False
13885.0,506.8,2,253.4,188,1,Other,506.8,True
13886.0,243.56,1,243.56,70,0,Other,243.56,False
13887.0,349.55,1,349.55,203,1,Other,349.55,True
13888.0,605.63,2,302.815,119,0,Other,605.63,False
13889.0,416.9,1,416.9,92,0,Other,416.9,False
13890.0,1860.86,14,132.91857142857145,0,0,"High Value, Frequent, Recent",1860.8600000000004,False
13892.0,632.97,4,158.2425,26,0,Other,632.97,False
13893.0,821.1,1,821.1,297,1,Other,821.1,True
13894.0,535.97,5,107.194,21,0,Other,535.97,False
13895.0,2588.12,5,517.624,20,0,Other,2588.12,False
13897.0,311.16,1,311.16,49,0,Other,311.16,False
13898.0,155.93,1,155.93,325,1,Other,155.93,True
13899.0,388.52,2,194.26,15,0,Other,388.52,False
13900.0,740.95,3,246.98333333333335,182,1,Other,740.95,True
13901.0,2867.2,5,573.4399999999999,71,0,Other,2867.2,False
13904.0,332.64,2,166.32,36,0,Other,332.64,False
13908.0,2347.05,5,469.41,79,0,Other,2347.05,False
13911.0,2580.91,9,286.7677777777778,56,0,Other,2580.91,False
13914.0,613.95,3,204.65,3,0,Other,613.95,False
13917.0,272.04,2,136.02,49,0,Other,272.04,False
13918.0,1212.84,2,606.4200000000001,49,0,Other,1212.8400000000001,False
13919.0,350.15999999999997,3,116.71999999999998,52,0,Other,350.15999999999997,False
13922.0,172.25,1,172.25,351,1,Other,172.25,True
13923.0,351.13,1,351.13,53,0,Other,351.13,False
13924.0,1682.08,11,152.91636363636363,1,0,"High Value, Frequent, Recent",1682.08,False
13925.0,616.65,6,102.775,35,0,Other,616.6500000000001,False
13926.0,223.85,1,223.85,22,0,Other,223.85,False
13927.0,348.99,1,348.99,74,0,Other,348.99,False
13928.0,464.57,4,116.1425,10,0,Other,464.57,False
13929.0,802.85,3,267.6166666666667,168,1,Other,802.85,True
13930.0,337.34,2,168.67,57,0,Other,337.34,False
13931.0,1230.93,3,410.31,85,0,Other,1230.93,False
13932.0,307.4,1,307.4,294,1,Other,307.4,True
13933.0,608.7900000000001,2,304.39500000000004,108,0,Other,608.7900000000001,False
13934.0,922.1,1,922.1,263,1,Other,922.1,True
13936.0,361.28,2,180.64,170,1,Other,361.28,True
13937.0,158.85,1,158.85,168,1,Other,158.85,True
13938.0,71.66,1,71.66,34,0,Other,71.66,False
13939.0,556.75,4,139.1875,22,0,Other,556.75,False
13940.0,839.14,4,209.785,16,0,Other,839.14,False
13941.0,4912.41,7,701.7728571428571,21,0,Other,4912.41,False
13946.0,561.5699999999999,3,187.18999999999997,78,0,Other,561.5699999999999,False
13947.0,90.6,1,90.6,64,0,Other,90.6,False
13948.0,102.0,1,102.0,360,1,Other,102.0,True
13949.0,2427.32,6,404.55333333333334,2,0,"High Value, Frequent, Recent",2427.32,False
13950.0,728.56,5,145.712,10,0,Other,728.56,False
13951.0,674.45,3,224.8166666666667,175,1,Other,674.45,True
13952.0,3246.091,3,1082.0303333333334,210,1,Other,3246.0910000000003,True
13953.0,3515.68,7,502.2399999999999,6,0,"High Value, Frequent, Recent",3515.6799999999994,False
13954.0,378.59,3,126.19666666666666,1,0,Other,378.59,False
13955.0,322.96,2,161.48,153,1,Other,322.96,True
13956.0,1026.42,5,205.284,4,0,Other,1026.42,False
13958.0,-102.45,1,-102.45,371,1,Other,-102.45,True
13959.0,598.2,3,199.4,78,0,Other,598.2,False
13960.0,230.22,2,115.11,20,0,Other,230.22,False
13962.0,169.55,2,84.775,21,0,Other,169.55,False
13963.0,664.54,4,166.135,307,1,Other,664.54,True
13967.0,80.7,1,80.7,145,1,Other,80.7,True
13969.0,8986.69,20,449.3345000000001,6,0,"High Value, Frequent, Recent",8986.690000000002,False
13971.0,2702.2200000000003,11,245.6563636363637,8,0,"High Value, Frequent, Recent",2702.2200000000007,False
13972.0,190.25,2,95.125,70,0,Other,190.25,False
13973.0,264.7,1,264.7,286,1,Other,264.7,True
13974.0,413.59,1,413.59,48,0,Other,413.59,False
13975.0,2503.23,7,357.6042857142857,30,0,Other,2503.23,False
13976.0,357.98,1,357.98,206,1,Other,357.98,True
13978.0,196.79,2,98.395,14,0,Other,196.79,False
13979.0,869.87,1,869.87,72,0,Other,869.87,False
13980.0,200.14,1,200.14,59,0,Other,200.14,False
13982.0,1861.11,5,372.222,38,0,Other,1861.11,False
13983.0,2590.46,13,199.26615384615383,29,0,Other,2590.4599999999996,False
13984.0,488.03,6,81.33833333333332,26,0,Other,488.03,False
13985.0,7024.53,16,439.033125,3,0,"High Value, Frequent, Recent",7024.53,False
13986.0,320.46,1,320.46,16,0,Other,320.46,False
13988.0,4098.8,9,455.4222222222222,19,0,Other,4098.8,False
13989.0,1266.08,2,633.04,65,0,Other,1266.08,False
13990.0,311.3,1,311.3,212,1,Other,311.3,True
13991.0,850.63,7,121.51857142857143,11,0,Other,850.63,False
13992.0,76.8,1,76.8,29,0,Other,76.8,False
13993.0,3409.66,12,284.1383333333333,31,0,Other,3409.66,False
13994.0,2313.14,6,385.5233333333333,3,0,"High Value, Frequent, Recent",2313.14,False
13995.0,1383.49,6,230.58166666666668,14,0,Other,1383.49,False
13999.0,3865.26,15,257.684,9,0,"High Value, Frequent, Recent",3865.26,False
14000.0,633.71,2,316.855,205,1,Other,633.71,True
14001.0,2030.33,4,507.5825,45,0,Other,2030.33,False
14002.0,529.73,2,264.865,133,0,Other,529.73,False
14004.0,4582.64,7,654.6628571428572,42,0,Other,4582.64,False
14005.0,2874.72,5,574.944,9,0,Other,2874.72,False
14006.0,962.19,3,320.73,115,0,Other,962.19,False
14009.0,685.9300000000001,3,228.64333333333337,197,1,Other,685.9300000000001,True
14012.0,328.8,1,328.8,277,1,Other,328.8,True
14013.0,473.02,3,157.67333333333332,109,0,Other,473.02,False
14014.0,505.18,1,505.18,76,0,Other,505.18,False
14015.0,917.34,1,917.34,52,0,Other,917.34,False
14016.0,4328.46,5,865.692,153,0,Other,4328.46,True
14019.0,1398.96,4,349.74,46,0,Other,1398.96,False
14020.0,642.8,2,321.4,16,0,Other,642.8,False
14021.0,631.9,3,210.63333333333333,154,1,Other,631.9,True
14022.0,440.0,1,440.0,224,1,Other,440.0,True
14023.0,584.07,2,292.035,6,0,Other,584.07,False
14024.0,327.7,2,163.85,121,0,Other,327.7,False
14027.0,104.82,1,104.82,60,0,Other,104.82,False
14029.0,467.66,2,233.83,62,0,Other,467.66,False
14030.0,2360.09,8,295.01125,17,0,Other,2360.09,False
14031.0,14634.64,23,636.2886956521739,6,0,"High Value, Frequent, Recent",14634.640000000001,False
14032.0,2929.84,18,162.7688888888889,1,0,"High Value, Frequent, Recent",2929.84,False
14034.0,512.02,4,128.005,21,0,Other,512.02,False
14035.0,1428.02,5,285.604,28,0,Other,1428.02,False
14036.0,626.65,1,626.65,284,1,Other,626.65,True
14037.0,147.20000000000002,2,73.60000000000001,175,1,Other,147.20000000000002,True
14038.0,1554.48,4,388.62,77,0,Other,1554.48,False
14039.0,152.2,1,152.2,32,0,Other,152.2,False
14040.0,3542.19,15,236.146,40,0,Other,3542.1899999999996,False
14041.0,141.41,1,141.41,265,1,Other,141.41,True
14044.0,652.82,4,163.205,26,0,Other,652.82,False
14045.0,1659.75,4,414.9375,108,0,Other,1659.75,False
14046.0,154.99,1,154.99,283,1,Other,154.99,True
14047.0,1290.01,7,184.28714285714287,8,0,Other,1290.01,False
14048.0,375.13,2,187.565,276,1,Other,375.13,True
14049.0,5639.15,6,939.8583333333332,16,0,Other,5639.15,False
14050.0,746.36,2,373.18,31,0,Other,746.36,False
14051.0,15477.34,26,595.2823076923077,0,0,"High Value, Frequent, Recent",15477.339999999998,False
14052.0,225.36,1,225.36,19,0,Other,225.36,False
14053.0,260.25,2,130.125,123,0,Other,260.25,False
14054.0,92.46,1,92.46,64,0,Other,92.46,False
14055.0,725.6400000000001,1,725.6400000000001,105,0,Other,725.6400000000001,False
14056.0,8124.4,29,280.151724137931,0,0,"High Value, Frequent, Recent",8124.4,False
14057.0,6147.4,18,341.5222222222222,23,0,Other,6147.4,False
14059.0,183.6,1,183.6,266,1,Other,183.6,True
14060.0,6135.38,20,306.769,4,0,"High Value, Frequent, Recent",6135.38,False
14062.0,10464.85,12,872.0708333333333,9,0,"High Value, Frequent, Recent",10464.85,False
14064.0,1188.32,7,169.76,28,0,Other,1188.32,False
14066.0,152.55,1,152.55,266,1,Other,152.55,True
14067.0,374.7,2,187.35,63,0,Other,374.7,False
14068.0,265.85,1,265.85,319,1,Other,265.85,True
14071.0,1307.41,9,145.26777777777778,3,0,Other,1307.41,False
14073.0,139.54,2,69.77,20,0,Other,139.54,False
14075.0,942.26,3,314.08666666666664,4,0,Other,942.26,False
14076.0,122.47,1,122.47,128,0,Other,122.47,False
14077.0,499.42,5,99.884,40,0,Other,499.42,False
14078.0,1049.37,6,174.89499999999998,101,0,Other,1049.37,False
14079.0,375.1,1,375.1,124,0,Other,375.1,False
14080.0,45.599999999999994,1,45.599999999999994,32,0,Other,45.599999999999994,False
14081.0,904.67,4,226.1675,266,1,Other,904.67,True
14082.0,182.25,1,182.25,364,1,Other,182.25,True
14083.0,1018.43,9,113.15888888888888,3,0,Other,1018.43,False
14085.0,4435.79,19,233.46263157894737,1,0,"High Value, Frequent, Recent",4435.79,False
14087.0,181.67,2,90.835,2,0,Other,181.67,False
14088.0,50415.49,14,3601.1064285714283,9,3,"High Value, Frequent, Recent",50415.49,False
14089.0,161.0,1,161.0,56,0,Other,161.0,False
14090.0,76.32000000000001,1,76.32000000000001,324,1,Other,76.32000000000001,True
14092.0,4063.1,17,239.00588235294117,7,0,"High Value, Frequent, Recent",4063.1,False
14093.0,442.85,1,442.85,11,0,Other,442.85,False
14096.0,57120.91,34,1680.0267647058822,3,3,"High Value, Frequent, Recent",57120.909999999996,False
14098.0,147.35,1,147.35,36,0,Other,147.35,False
14099.0,3092.9700000000003,12,257.7475,15,0,"High Value, Frequent, Recent",3092.9700000000003,False
14100.0,194.9,1,194.9,137,1,Other,194.9,False
14101.0,5976.79,6,996.1316666666668,73,0,Other,5976.790000000001,False
14102.0,1314.73,8,164.34125,4,0,Other,1314.73,False
14104.0,216.21,2,108.105,154,1,Other,216.21,True
14105.0,1260.33,2,630.165,84,0,Other,1260.33,False
14107.0,2688.48,8,336.06,51,0,Other,2688.48,False
14108.0,594.16,3,198.0533333333333,30,0,Other,594.16,False
14109.0,80.2,2,40.1,22,0,Other,80.2,False
14110.0,5669.65,13,436.12692307692305,3,0,"High Value, Frequent, Recent",5669.65,False
14111.0,688.6,5,137.72,13,0,Other,688.6,False
14112.0,2774.17,12,231.18083333333337,22,0,Other,2774.1700000000005,False
14113.0,1377.92,8,172.24,3,0,Other,1377.92,False
14114.0,386.53,2,193.265,273,1,Other,386.53,True
14116.0,1382.74,5,276.548,19,0,Other,1382.74,False
14117.0,90.0,1,90.0,143,1,Other,90.0,True
14119.0,-19.9,1,-19.9,353,1,Other,-19.9,True
14121.0,2740.3,6,456.7166666666667,3,0,"High Value, Frequent, Recent",2740.3,False
14124.0,419.58,1,419.58,83,0,Other,419.58,False
14125.0,2740.43,3,913.4766666666666,10,0,Other,2740.43,False
14126.0,643.6300000000001,4,160.90750000000003,7,0,Other,643.6300000000001,False
14127.0,709.71,3,236.57,122,0,Other,709.71,False
14128.0,637.5,2,318.75,60,0,Other,637.5,False
14129.0,1123.86,5,224.772,1,0,Other,1123.86,False
14130.0,483.86,1,483.86,318,1,Other,483.86,True
14132.0,3580.13,12,298.3441666666667,1,0,"High Value, Frequent, Recent",3580.13,False
14133.0,590.3399999999999,5,118.06799999999998,129,0,Other,590.3399999999999,False
14135.0,4690.31,15,312.68733333333336,1,0,"High Value, Frequent, Recent",4690.31,False
14138.0,982.38,2,491.19000000000005,1,0,Other,982.3800000000001,False
14139.0,415.82,1,415.82,45,0,Other,415.82,False
14140.0,920.05,3,306.68333333333334,3,0,Other,920.05,False
14141.0,879.0300000000001,6,146.50500000000002,2,0,Other,879.0300000000002,False
14142.0,311.81,1,311.81,372,1,Other,311.81,True
14143.0,115.8,1,115.8,133,1,Other,115.8,False
14145.0,3148.2,5,629.64,46,0,Other,3148.2,False
14146.0,2949.57,6,491.595,8,0,"High Value, Frequent, Recent",2949.57,False
14147.0,468.4,3,156.13333333333333,48,0,Other,468.4,False
14148.0,157.2,1,157.2,233,1,Other,157.2,True
14149.0,259.43,3,86.47666666666667,212,1,Other,259.43,True
14150.0,658.64,2,329.32,35,0,Other,658.64,False
14152.0,611.09,3,203.6966666666667,74,0,Other,611.09,False
14154.0,1345.62,2,672.81,238,1,Other,1345.62,True
14155.0,118.75,1,118.75,265,1,Other,118.75,True
14156.0,113384.14,66,1717.9415151515152,9,3,"High Value, Frequent, Recent",113384.14,False
14157.0,400.43,3,133.47666666666666,19,0,Other,400.42999999999995,False
14158.0,507.66,1,507.66,39,0,Other,507.66,False
14159.0,4678.3,14,334.1642857142857,19,0,Other,4678.3,False
14161.0,1110.52,3,370.17333333333335,215,1,Other,1110.52,True
14162.0,289.36,2,144.68,173,1,Other,289.36,True
14163.0,2445.91,4,611.4775,86,0,Other,2445.91,False
14164.0,1631.77,2,815.885,70,0,Other,1631.77,False
14165.0,122.54,1,122.54,275,1,Other,122.54,True
14167.0,574.84,4,143.71,38,0,Other,574.84,False
14171.0,363.79,1,363.79,97,0,Other,363.79,False
14173.0,450.84,4,112.71,10,0,Other,450.84,False
14174.0,134.46,1,134.46,32,0,Other,134.46,False
14175.0,3108.06,7,444.00857142857143,50,0,Other,3108.06,False
14176.0,574.0,5,114.8,296,1,Other,574.0,True
14177.0,554.46,5,110.892,84,0,Other,554.46,False
14178.0,1620.93,7,231.5614285714286,8,0,"High Value, Frequent, Recent",1620.93,False
14179.0,719.78,2,359.89,40,0,Other,719.78,False
14180.0,4640.77,31,149.70225806451614,10,0,"High Value, Frequent, Recent",4640.77,False
14184.0,452.89,1,452.89,66,0,Other,452.89,False
14185.0,197.65,1,197.65,330,1,Other,197.65,True
14188.0,2018.91,10,201.891,8,0,"High Value, Frequent, Recent",2018.9099999999999,False
14189.0,4604.31,24,191.84625000000003,1,0,"High Value, Frequent, Recent",4604.31,False
14191.0,4660.01,14,332.85785714285714,1,0,"High Value, Frequent, Recent",4660.01,False
14193.0,853.39,2,426.695,67,0,Other,853.39,False
14194.0,11216.75,32,350.5234375,4,0,"High Value, Frequent, Recent",11216.75,False
14195.0,962.7,3,320.90000000000003,201,1,Other,962.7,True
14196.0,335.52,1,335.52,106,0,Other,335.52,False
14198.0,663.5,7,94.78571428571428,3,0,Other,663.5,False
14199.0,185.4,1,185.4,217,1,Other,185.4,True
14201.0,688.04,9,76.44888888888889,59,0,Other,688.04,False
14204.0,161.03,1,161.03,1,0,Other,161.03,False
14205.0,218.78,4,54.695,10,0,Other,218.78,False
14206.0,308.26,2,154.13,238,1,Other,308.26,True
14208.0,151.74,1,151.74,94,0,Other,151.74,False
14209.0,2067.13,7,295.30428571428575,10,0,"High Value, Frequent, Recent",2067.13,False
14210.0,1900.89,7,271.5557142857143,90,0,Other,1900.8900000000003,False
14211.0,2208.3,13,169.8692307692308,52,0,Other,2208.3,False
14212.0,1070.48,1,1070.48,89,0,Other,1070.48,False
14213.0,-1192.2,1,-1192.2,371,1,Other,-1192.2,True
14214.0,1000.23,7,142.89,30,0,Other,1000.2299999999999,False
14215.0,1777.92,7,253.98857142857145,11,0,"High Value, Frequent, Recent",1777.92,False
14216.0,1839.3,4,459.825,2,0,Other,1839.3,False
14217.0,1925.36,24,80.22333333333334,1,0,"High Value, Frequent, Recent",1925.3600000000001,False
14218.0,169.48000000000002,1,169.48000000000002,42,0,Other,169.48000000000002,False
14219.0,89.94,1,89.94,3,0,Other,89.94,False
14220.0,632.4,2,316.2,246,1,Other,632.4,True
14221.0,3427.85,10,342.78499999999997,41,0,Other,3427.8499999999995,False
14222.0,683.17,1,683.17,176,1,Other,683.17,True
14223.0,975.23,4,243.8075,91,0,Other,975.23,False
14224.0,1050.12,4,262.53,109,0,Other,1050.12,False
14226.0,2201.64,7,314.52,28,0,Other,2201.64,False
14227.0,3315.71,15,221.04733333333337,25,0,Other,3315.7100000000005,False
14229.0,1450.6,5,290.12,51,0,Other,1450.6,False
14231.0,822.0600000000001,5,164.412,178,1,Other,822.0600000000001,True
14232.0,2043.93,8,255.49125,31,0,Other,2043.93,False
14233.0,1447.51,5,289.502,43,0,Other,1447.51,False
14234.0,775.46,4,193.865,21,0,Other,775.46,False
14235.0,3093.86,6,515.6433333333333,9,0,"High Value, Frequent, Recent",3093.8599999999997,False
14236.0,490.86,2,245.43,80,0,Other,490.86,False
14237.0,161.0,1,161.0,372,1,Other,161.0,True
14238.0,146.85,1,146.85,325,1,Other,146.85,True
14239.0,2323.5,13,178.73076923076923,42,0,Other,2323.5,False
14240.0,890.34,2,445.17,29,0,Other,890.34,False
14241.0,213.7,1,213.7,183,1,Other,213.7,True
14242.0,280.55,2,140.275,234,1,Other,280.55,True
14243.0,2535.88,14,181.1342857142857,8,0,"High Value, Frequent, Recent",2535.88,False
14245.0,1677.48,5,335.496,175,1,Other,1677.48,True
14246.0,1474.06,3,491.3533333333333,110,0,Other,1474.06,False
14247.0,136.76999999999998,1,136.76999999999998,277,1,Other,136.76999999999998,True
14248.0,302.58,1,302.58,317,1,Other,302.58,True
14250.0,1904.05,3,634.6833333333333,6,0,Other,1904.0499999999997,False
14251.0,2879.7000000000003,5,575.94,1,0,Other,2879.7000000000003,False
14256.0,935.06,3,311.68666666666667,253,1,Other,935.06,True
14257.0,3087.27,6,514.545,50,0,Other,3087.2699999999995,False
14258.0,12650.08,10,1265.008,8,0,"High Value, Frequent, Recent",12650.08,False
14259.0,120.0,1,120.0,141,1,Other,120.0,False
14261.0,1163.45,2,581.725,50,0,Other,1163.45,False
14262.0,2618.23,8,327.27875,7,0,"High Value, Frequent, Recent",2618.23,False
14264.0,319.47,3,106.49,154,1,Other,319.46999999999997,True
14265.0,530.18,2,265.09,108,0,Other,530.18,False
14267.0,1279.09,7,182.72714285714284,150,1,Other,1279.09,True
14270.0,492.65,1,492.65,331,1,Other,492.65,True
14271.0,112.32,1,112.32,225,1,Other,112.32,True
14272.0,437.96,2,218.98,73,0,Other,437.96,False
14273.0,559.97,4,139.9925,50,0,Other,559.97,False
14276.0,1019.39,5,203.878,87,0,Other,1019.3899999999999,False
14277.0,3957.0,4,989.25,14,0,Other,3957.0,False
14280.0,134.04,1,134.04,196,1,Other,134.04,True
14282.0,3729.34,15,248.62266666666667,2,0,"High Value, Frequent, Recent",3729.34,False
14284.0,578.45,3,192.8166666666667,30,0,Other,578.45,False
14285.0,1910.01,4,477.5025,20,0,Other,1910.01,False
14286.0,4595.81,5,919.162,23,0,Other,4595.81,False
14287.0,151.23000000000002,4,37.807500000000005,7,0,Other,151.23000000000002,False
14288.0,413.85,2,206.925,211,1,Other,413.85,True
14289.0,911.26,6,151.8766666666667,8,0,Other,911.2600000000002,False
14290.0,2307.4500000000003,6,384.5750000000001,10,0,"High Value, Frequent, Recent",2307.4500000000007,False
14291.0,3873.3,12,322.77500000000003,1,0,"High Value, Frequent, Recent",3873.3,False
14292.0,4819.33,14,344.23785714285714,7,0,"High Value, Frequent, Recent",4819.33,False
14293.0,1046.56,4,261.64,2,0,Other,1046.56,False
14295.0,154.70000000000002,2,77.35000000000001,39,0,Other,154.70000000000002,False
14297.0,1284.06,6,214.01,17,0,Other,1284.06,False
14298.0,50862.44,45,1130.2764444444445,2,3,"High Value, Frequent, Recent",50862.44,False
14299.0,2855.35,18,158.63055555555556,7,0,"High Value, Frequent, Recent",2855.35,False
14300.0,43.2,1,43.2,18,0,Other,43.2,False
14301.0,632.04,2,316.02,107,0,Other,632.04,False
14304.0,197.1,2,98.55,222,1,Other,197.1,True
14305.0,1803.76,5,360.752,70,0,Other,1803.76,False
14306.0,2083.42,3,694.4733333333334,50,0,Other,2083.42,False
14307.0,2995.72,6,499.28666666666663,88,0,Other,2995.72,False
14309.0,2319.68,10,231.968,7,0,"High Value, Frequent, Recent",2319.68,False
14311.0,229.71,2,114.855,224,1,Other,229.71,True
14312.0,1611.59,6,268.5983333333333,46,0,Other,1611.5899999999997,False
14314.0,120.0,1,120.0,106,0,Other,120.0,False
14315.0,2456.98,7,350.9971428571429,20,0,Other,2456.98,False
14317.0,508.58,1,508.58,64,0,Other,508.58,False
14320.0,343.11,3,114.37,206,1,Other,343.11,True
14321.0,1530.75,5,306.15,10,0,Other,1530.75,False
14323.0,574.26,4,143.565,114,0,Other,574.26,False
14326.0,166.85,2,83.425,234,1,Other,166.85,True
14327.0,311.65,1,311.65,162,1,Other,311.65,True
14329.0,4928.74,14,352.05285714285714,8,0,"High Value, Frequent, Recent",4928.74,False
14331.0,462.66,2,231.33,123,0,Other,462.66,False
14332.0,866.31,3,288.77,22,0,Other,866.31,False
14333.0,351.45,2,175.725,63,0,Other,351.45,False
14334.0,2539.46,9,282.1622222222222,16,0,Other,2539.46,False
14335.0,468.26,2,234.13,15,0,Other,468.26,False
14336.0,1614.91,4,403.7275,16,0,Other,1614.91,False
14338.0,554.22,4,138.555,157,1,Other,554.22,True
14339.0,289.90999999999997,4,72.47749999999999,234,1,Other,289.90999999999997,True
14340.0,134.7,1,134.7,218,1,Other,134.7,True
14341.0,2166.38,9,240.7088888888889,44,0,Other,2166.38,False
14342.0,607.71,6,101.285,20,0,Other,607.71,False
14344.0,889.9300000000001,8,111.24125,126,0,Other,889.93,False
14345.0,108.98,1,108.98,38,0,Other,108.98,False
14346.0,1021.58,2,510.79,120,0,Other,1021.58,False
14348.0,409.57,1,409.57,259,1,Other,409.57,True
14349.0,133.5,1,133.5,9,0,Other,133.5,False
14350.0,258.7,2,129.35,270,1,Other,258.7,True
14351.0,51.0,1,51.0,164,1,Other,51.0,True
14352.0,1078.96,4,269.74,156,1,Other,1078.96,True
14353.0,90.6,1,90.6,214,1,Other,90.6,True
14354.0,163.62,2,81.81,5,0,Other,163.62,False
14355.0,174.4,1,174.4,365,1,Other,174.4,True
14356.0,666.9399999999999,4,166.735,59,0,Other,666.94,False
14357.0,225.77,1,225.77,42,0,Other,225.77,False
14359.0,882.58,6,147.09666666666666,18,0,Other,882.5799999999999,False
14360.0,2128.23,4,532.0575,31,0,Other,2128.23,False
14362.0,161.2,1,161.2,21,0,Other,161.2,False
14364.0,3717.35,8,464.66875,108,0,Other,3717.35,False
14367.0,9167.82,19,482.5168421052631,7,0,"High Value, Frequent, Recent",9167.82,False
14368.0,155.0,1,155.0,319,1,Other,155.0,True
14371.0,100.5,1,100.5,294,1,Other,100.5,True
14373.0,76.55,1,76.55,357,1,Other,76.55,True
14375.0,257.68,1,257.68,184,1,Other,257.68,True
14377.0,617.05,2,308.525,190,1,Other,617.05,True
14379.0,348.1,2,174.05,43,0,Other,348.1,False
14381.0,202.68,1,202.68,51,0,Other,202.68,False
14382.0,626.0699999999999,1,626.0699999999999,25,0,Other,626.0699999999999,False
14383.0,1247.69,3,415.8966666666667,37,0,Other,1247.69,False
14385.0,202.11,3,67.37,8,0,Other,202.11,False
14386.0,142.4,1,142.4,296,1,Other,142.4,True
14387.0,1770.56,3,590.1866666666666,32,0,Other,1770.56,False
14388.0,3172.04,10,317.204,8,0,"High Value, Frequent, Recent",3172.04,False
14389.0,999.72,5,199.944,8,0,Other,999.7199999999999,False
14390.0,4592.47,13,353.2669230769231,9,0,"High Value, Frequent, Recent",4592.47,False
14393.0,67.95,1,67.95,217,1,Other,67.95,True
14395.0,3471.91,12,289.3258333333333,1,0,"High Value, Frequent, Recent",3471.91,False
14396.0,487.99,2,243.995,64,0,Other,487.99,False
14397.0,2556.68,23,111.16,0,0,"High Value, Frequent, Recent",2556.68,False
14400.0,559.7,2,279.85,140,1,Other,559.7,False
14401.0,4039.98,14,288.57,3,0,"High Value, Frequent, Recent",4039.98,False
14403.0,1426.31,5,285.262,129,0,Other,1426.31,False
14404.0,1434.72,7,204.96,33,0,Other,1434.72,False
14406.0,156.75,1,156.75,118,0,Other,156.75,False
14407.0,2111.08,9,234.56444444444443,106,0,Other,2111.08,False
14408.0,2606.53,7,372.3614285714286,10,0,"High Value, Frequent, Recent",2606.53,False
14409.0,1908.25,7,272.60714285714283,70,0,Other,1908.2499999999998,False
14410.0,576.3,15,38.419999999999995,15,0,Other,576.3,False
14411.0,1063.0,1,1063.0,310,1,Other,1063.0,True
14412.0,761.3299999999999,3,253.77666666666664,34,0,Other,761.3299999999999,False
14413.0,122.7,1,122.7,361,1,Other,122.7,True
14414.0,1485.13,8,185.64125,91,0,Other,1485.13,False
14415.0,5811.56,18,322.8644444444445,0,0,"High Value, Frequent, Recent",5811.56,False
14416.0,490.22,2,245.11,21,0,Other,490.22,False
14418.0,1937.25,3,645.75,3,0,Other,1937.25,False
14419.0,1058.06,6,176.34333333333333,10,0,Other,1058.06,False
14420.0,385.87,2,192.935,84,0,Other,385.87,False
14421.0,813.11,2,406.555,56,0,Other,813.11,False
14422.0,4263.64,6,710.6066666666667,0,0,"High Value, Frequent, Recent",4263.64,False
14423.0,265.2,1,265.2,217,1,Other,265.2,True
14424.0,322.08,1,322.08,17,0,Other,322.08,False
14426.0,3918.9,16,244.93125,18,0,Other,3918.9,False
14427.0,363.34,2,181.67,49,0,Other,363.34,False
14428.0,1230.14,7,175.73428571428573,6,0,Other,1230.14,False
14431.0,397.76,2,198.88,298,1,Other,397.76,True
14432.0,2255.51,6,375.91833333333335,9,0,"High Value, Frequent, Recent",2255.51,False
14434.0,1372.8,6,228.8,21,0,Other,1372.8000000000002,False
14436.0,89.06,1,89.06,98,0,Other,89.06,False
14437.0,-43.400000000000006,2,-21.700000000000003,142,1,Other,-43.400000000000006,False
14438.0,131.9,1,131.9,305,1,Other,131.9,True
14439.0,2661.24,1,2661.24,319,1,Other,2661.24,True
14440.0,2357.6800000000003,5,471.53600000000006,7,0,Other,2357.6800000000003,False
14441.0,1545.14,10,154.514,0,0,Other,1545.14,False
